vehicle_id,task_id,q_ki
VEH000036,TSK000067,0
VEH000314,TSK000067,1
VEH000088,TSK000067,1
VEH000324,TSK000067,1
VEH000386,TSK000067,1
VEH000378,TSK000067,1
VEH000326,TSK000067,1
VEH000064,TSK000067,1
VEH000034,TSK000067,1
VEH000303,TSK000067,1
VEH000059,TSK000067,1
VEH000289,TSK000067,1
VEH000410,TSK000067,0
VEH000271,TSK000067,0
VEH000422,TSK000067,0
VEH000509,TSK000067,1
VEH000349,TSK000067,1
VEH000077,TSK000067,1
VEH000334,TSK000067,1
VEH000051,TSK000067,1
VEH000032,TSK000067,1
VEH000045,TSK000067,1
VEH000264,TSK000067,1
VEH000530,TSK000067,1
VEH000272,TSK000067,1
VEH000033,TSK000067,0
VEH000353,TSK000067,1
VEH000224,TSK000067,1
VEH000355,TSK000067,1
VEH000384,TSK000067,1
VEH000529,TSK000067,1
VEH000096,TSK000067,0
VEH000423,TSK000067,0
VEH000040,TSK000067,1
VEH000057,TSK000067,1
VEH000421,TSK000067,1
VEH000505,TSK000067,1
VEH000521,TSK000067,1
VEH000070,TSK000067,1
VEH000101,TSK000067,0
VEH000087,TSK000067,0
VEH000520,TSK000067,0
VEH000533,TSK000067,1
VEH000016,TSK000067,1
VEH000459,TSK000067,1
VEH000061,TSK000067,1
VEH000441,TSK000067,0
VEH000058,TSK000067,1
VEH000377,TSK000067,1
VEH000025,TSK000067,1
VEH000072,TSK000067,1
VEH000512,TSK000067,1
VEH000301,TSK000067,0
VEH000524,TSK000067,0
VEH000298,TSK000067,0
VEH000073,TSK000067,1
VEH000416,TSK000067,1
VEH000408,TSK000067,0
VEH000311,TSK000067,1
VEH000246,TSK000067,1
VEH000477,TSK000067,1
VEH000366,TSK000067,1
VEH000310,TSK000067,1
VEH000259,TSK000067,1
VEH000368,TSK000067,1
VEH000360,TSK000067,0
VEH000280,TSK000067,1
VEH000514,TSK000067,1
VEH000065,TSK000067,1
VEH000292,TSK000067,1
VEH000287,TSK000067,1
VEH000391,TSK000067,1
VEH000269,TSK000067,1
VEH000309,TSK000067,1
VEH000525,TSK000067,1
VEH000364,TSK000067,1
VEH000296,TSK000067,1
VEH000428,TSK000067,1
VEH000071,TSK000067,1
VEH000359,TSK000067,1
VEH000267,TSK000067,1
VEH000026,TSK000067,0
VEH000304,TSK000067,1
VEH000327,TSK000067,1
