scenario_id,probability,empty_risk_per_km
S001,0.01,0.0028285692
S002,0.01,0.003962464
S003,0.01,0.0064394281
S004,0.01,0.00125
S005,0.01,0.0091042844
S006,0.01,0.0019865581
S007,0.01,0.00125
S008,0.01,0.0061545015
S009,0.01,0.00125
S010,0.01,0.0059605681
S011,0.01,0.0040336602
S012,0.01,0.0049979671
S013,0.01,0.0049979671
S014,0.01,0.0032871367
S015,0.01,0.0045153486
S016,0.01,0.00125
S017,0.01,0.00125
S018,0.01,0.0018587955
S019,0.01,0.002834191
S020,0.01,0.00125
S021,0.01,0.0031218613
S022,0.01,0.0054338306
S023,0.01,0.0025264019
S024,0.01,0.0035126079
S025,0.01,0.00125
S026,0.01,0.0021879685
S027,0.01,0.0130307971
S028,0.01,0.0030838469
S029,0.01,0.0039709374
S030,0.01,0.0049219416
S031,0.01,0.00125
S032,0.01,0.0035996524
S033,0.01,0.0028630946
S034,0.01,0.0028907155
S035,0.01,0.0031218613
S036,0.01,0.0027039351
S037,0.01,0.0042166957
S038,0.01,0.00125
S039,0.01,0.00125
S040,0.01,0.0061030897
S041,0.01,0.0096759339
S042,0.01,0.0037916771
S043,0.01,0.0064394281
S044,0.01,0.003539258
S045,0.01,0.0040447954
S046,0.01,0.0026051336
S047,0.01,0.0025938111
S048,0.01,0.0021335049
S049,0.01,0.0046147029
S050,0.01,0.003962464
S051,0.01,0.0099298994
S052,0.01,0.0037665041
S053,0.01,0.0046577054
S054,0.01,0.0049219416
S055,0.01,0.0077428963
S056,0.01,0.00125
S057,0.01,0.0029584893
S058,0.01,0.00125
S059,0.01,0.00125
S060,0.01,0.00125
S061,0.01,0.0018950749
S062,0.01,0.0038406797
S063,0.01,0.0036636668
S064,0.01,0.00125
S065,0.01,0.0040447954
S066,0.01,0.004230708
S067,0.01,0.003782932
S068,0.01,0.0076176366
S069,0.01,0.0052905619
S070,0.01,0.0019145619
S071,0.01,0.003056944
S072,0.01,0.0039709374
S073,0.01,0.0037916771
S074,0.01,0.0037540378
S075,0.01,0.0022879932
S076,0.01,0.00125
S077,0.01,0.0091389772
S078,0.01,0.0035126079
S079,0.01,0.0023780544
S080,0.01,0.0034351869
S081,0.01,0.0024108065
S082,0.01,0.0038979983
S083,0.01,0.0029579387
S084,0.01,0.0028907155
S085,0.01,0.0033433423
S086,0.01,0.00125
S087,0.01,0.0055881595
S088,0.01,0.005626118
S089,0.01,0.002553921
S090,0.01,0.0029919433
S091,0.01,0.00125
S092,0.01,0.00125
S093,0.01,0.0081336256
S094,0.01,0.0055955497
S095,0.01,0.0049979671
S096,0.01,0.0033078991
S097,0.01,0.0028500885
S098,0.01,0.0026066817
S099,0.01,0.00125
S100,0.01,0.0038232984
