vehicle_id,task_id,q_ki
VEH000264,TSK000160,0
VEH000511,TSK000160,1
VEH000368,TSK000160,0
VEH000248,TSK000160,0
VEH000099,TSK000160,1
VEH000379,TSK000160,1
VEH000482,TSK000160,1
VEH000361,TSK000160,0
VEH000262,TSK000160,0
VEH000298,TSK000160,1
VEH000365,TSK000160,0
VEH000522,TSK000160,1
VEH000504,TSK000160,1
VEH000292,TSK000160,0
VEH000240,TSK000160,1
VEH000483,TSK000160,0
VEH000231,TSK000160,0
VEH000423,TSK000160,0
VEH000301,TSK000160,0
VEH000053,TSK000160,0
VEH000337,TSK000160,0
VEH000307,TSK000160,1
VEH000354,TSK000160,1
VEH000330,TSK000160,0
VEH000320,TSK000160,1
VEH000291,TSK000160,0
VEH000515,TSK000160,1
VEH000409,TSK000160,1
VEH000485,TSK000160,0
VEH000406,TSK000160,1
VEH000224,TSK000160,0
VEH000289,TSK000160,1
VEH000290,TSK000160,0
VEH000530,TSK000160,1
VEH000459,TSK000160,1
VEH000385,TSK000160,0
VEH000355,TSK000160,1
VEH000010,TSK000160,1
VEH000468,TSK000160,0
VEH000242,TSK000160,0
VEH000085,TSK000160,0
VEH000395,TSK000160,1
VEH000321,TSK000160,1
VEH000282,TSK000160,1
VEH000047,TSK000160,1
VEH000309,TSK000160,1
VEH000408,TSK000160,0
VEH000250,TSK000160,1
VEH000072,TSK000160,0
VEH000069,TSK000160,0
VEH000264,TSK000409,1
VEH000511,TSK000409,1
VEH000368,TSK000409,0
VEH000248,TSK000409,1
VEH000099,TSK000409,0
VEH000379,TSK000409,0
VEH000482,TSK000409,0
VEH000361,TSK000409,0
VEH000262,TSK000409,0
VEH000298,TSK000409,1
VEH000365,TSK000409,1
VEH000522,TSK000409,1
VEH000504,TSK000409,1
VEH000292,TSK000409,1
VEH000240,TSK000409,0
VEH000483,TSK000409,0
VEH000231,TSK000409,1
VEH000423,TSK000409,1
VEH000301,TSK000409,1
VEH000053,TSK000409,0
VEH000337,TSK000409,1
VEH000307,TSK000409,1
VEH000354,TSK000409,0
VEH000330,TSK000409,1
VEH000320,TSK000409,0
VEH000291,TSK000409,1
VEH000515,TSK000409,0
VEH000409,TSK000409,1
VEH000485,TSK000409,1
VEH000406,TSK000409,1
VEH000224,TSK000409,1
VEH000289,TSK000409,0
VEH000290,TSK000409,1
VEH000530,TSK000409,0
VEH000459,TSK000409,0
VEH000385,TSK000409,1
VEH000355,TSK000409,1
VEH000010,TSK000409,0
VEH000468,TSK000409,1
VEH000242,TSK000409,0
VEH000085,TSK000409,0
VEH000395,TSK000409,0
VEH000321,TSK000409,0
VEH000282,TSK000409,1
VEH000047,TSK000409,1
VEH000309,TSK000409,0
VEH000408,TSK000409,0
VEH000250,TSK000409,0
VEH000072,TSK000409,0
VEH000069,TSK000409,0
VEH000264,TSK000515,0
VEH000511,TSK000515,0
VEH000368,TSK000515,1
VEH000248,TSK000515,0
VEH000099,TSK000515,0
VEH000379,TSK000515,1
VEH000482,TSK000515,0
VEH000361,TSK000515,0
VEH000262,TSK000515,1
VEH000298,TSK000515,1
VEH000365,TSK000515,0
VEH000522,TSK000515,1
VEH000504,TSK000515,1
VEH000292,TSK000515,0
VEH000240,TSK000515,1
VEH000483,TSK000515,0
VEH000231,TSK000515,0
VEH000423,TSK000515,1
VEH000301,TSK000515,0
VEH000053,TSK000515,1
VEH000337,TSK000515,1
VEH000307,TSK000515,1
VEH000354,TSK000515,1
VEH000330,TSK000515,0
VEH000320,TSK000515,0
VEH000291,TSK000515,1
VEH000515,TSK000515,0
VEH000409,TSK000515,1
VEH000485,TSK000515,1
VEH000406,TSK000515,1
VEH000224,TSK000515,0
VEH000289,TSK000515,0
