scenario_id,probability,empty_risk_per_km
S001,0.01,0.00125
S002,0.01,0.007514411
S003,0.01,0.0078847997
S004,0.01,0.0042481605
S005,0.01,0.0038979983
S006,0.01,0.00125
S007,0.01,0.00125
S008,0.01,0.00125
S009,0.01,0.00125
S010,0.01,0.00125
S011,0.01,0.00125
S012,0.01,0.0043119829
S013,0.01,0.0043747956
S014,0.01,0.0032031891
S015,0.01,0.0026324505
S016,0.01,0.00125
S017,0.01,0.0052905619
S018,0.01,0.00125
S019,0.01,0.0036794144
S020,0.01,0.0044157314
S021,0.01,0.003509032
S022,0.01,0.0049219416
S023,0.01,0.0034351869
S024,0.01,0.0042709193
S025,0.01,0.00125
S026,0.01,0.00125
S027,0.01,0.0084888989
S028,0.01,0.00125
S029,0.01,0.0033212098
S030,0.01,0.0040568473
S031,0.01,0.00125
S032,0.01,0.00125
S033,0.01,0.0021439682
S034,0.01,0.0092449092
S035,0.01,0.0040447954
S036,0.01,0.0069039903
S037,0.01,0.0061372342
S038,0.01,0.0033212098
S039,0.01,0.0042166957
S040,0.01,0.0026324505
S041,0.01,0.0045153486
S042,0.01,0.0042166957
S043,0.01,0.0068190915
S044,0.01,0.00125
S045,0.01,0.00125
S046,0.01,0.0018950749
S047,0.01,0.0027039351
S048,0.01,0.0029579387
S049,0.01,0.0034351869
S050,0.01,0.0043416926
S051,0.01,0.00125
S052,0.01,0.0044675381
S053,0.01,0.0097599281
S054,0.01,0.0034551671
S055,0.01,0.0042481605
S056,0.01,0.0032827049
S057,0.01,0.0069039903
S058,0.01,0.0042261413
S059,0.01,0.0024075552
S060,0.01,0.0026944338
S061,0.01,0.0038406797
S062,0.01,0.0088623822
S063,0.01,0.00125
S064,0.01,0.0053804063
S065,0.01,0.007092459
S066,0.01,0.0028936576
S067,0.01,0.0025938111
S068,0.01,0.010453084
S069,0.01,0.0051502653
S070,0.01,0.00125
S071,0.01,0.0055955497
S072,0.01,0.0068190915
S073,0.01,0.0028936576
S074,0.01,0.0032031891
S075,0.01,0.0032418974
S076,0.01,0.0039795756
S077,0.01,0.0054085936
S078,0.01,0.0040604357
S079,0.01,0.0030853784
S080,0.01,0.0069844469
S081,0.01,0.0042155812
S082,0.01,0.0046765818
S083,0.01,0.00125
S084,0.01,0.0023894928
S085,0.01,0.0022758004
S086,0.01,0.0040604357
S087,0.01,0.0131545038
S088,0.01,0.00125
S089,0.01,0.0046821293
S090,0.01,0.0042155812
S091,0.01,0.0021439682
S092,0.01,0.00125
S093,0.01,0.0027778044
S094,0.01,0.00125
S095,0.01,0.0062563572
S096,0.01,0.0061030897
S097,0.01,0.0038695577
S098,0.01,0.0043104964
S099,0.01,0.0039548145
S100,0.01,0.006052092
