vehicle_id,task_id,q_ki
VEH000085,TSK000031,1
VEH000274,TSK000031,1
VEH000246,TSK000031,1
VEH000088,TSK000031,1
VEH000263,TSK000031,0
VEH000280,TSK000031,1
VEH000229,TSK000031,1
VEH000368,TSK000031,0
VEH000510,TSK000031,1
VEH000528,TSK000031,1
VEH000089,TSK000031,1
VEH000298,TSK000031,1
VEH000080,TSK000031,1
VEH000250,TSK000031,0
VEH000042,TSK000031,1
VEH000016,TSK000031,1
VEH000406,TSK000031,1
VEH000058,TSK000031,1
VEH000519,TSK000031,0
VEH000336,TSK000031,1
VEH000071,TSK000031,0
VEH000477,TSK000031,0
VEH000319,TSK000031,1
VEH000265,TSK000031,1
VEH000379,TSK000031,1
VEH000531,TSK000031,0
VEH000532,TSK000031,0
VEH000262,TSK000031,1
VEH000381,TSK000031,0
VEH000037,TSK000031,1
VEH000478,TSK000031,1
VEH000416,TSK000031,1
VEH000320,TSK000031,1
VEH000308,TSK000031,1
VEH000082,TSK000031,1
VEH000261,TSK000031,1
VEH000317,TSK000031,1
VEH000533,TSK000031,1
VEH000458,TSK000031,1
VEH000043,TSK000031,1
VEH000067,TSK000031,0
VEH000015,TSK000031,1
VEH000514,TSK000031,0
VEH000527,TSK000031,1
VEH000459,TSK000031,1
VEH000344,TSK000031,1
VEH000072,TSK000031,1
VEH000428,TSK000031,0
VEH000095,TSK000031,1
VEH000414,TSK000031,0
VEH000410,TSK000031,1
VEH000339,TSK000031,1
VEH000326,TSK000031,1
VEH000346,TSK000031,1
VEH000035,TSK000031,0
VEH000063,TSK000031,1
VEH000350,TSK000031,1
VEH000014,TSK000031,1
VEH000329,TSK000031,1
VEH000079,TSK000031,1
VEH000409,TSK000031,1
VEH000050,TSK000031,1
VEH000389,TSK000031,1
VEH000485,TSK000031,1
VEH000455,TSK000031,0
VEH000049,TSK000031,1
VEH000506,TSK000031,1
VEH000305,TSK000031,1
VEH000446,TSK000031,0
VEH000378,TSK000031,1
VEH000074,TSK000031,0
VEH000278,TSK000031,1
VEH000252,TSK000031,1
VEH000354,TSK000031,1
VEH000220,TSK000031,1
VEH000247,TSK000031,1
VEH000504,TSK000031,0
VEH000090,TSK000031,1
VEH000331,TSK000031,1
VEH000300,TSK000031,1
VEH000394,TSK000031,1
