scenario_id,probability,empty_risk_per_km
S001,0.01,0.0051299405
S002,0.01,0.006006208
S003,0.01,0.0021050345
S004,0.01,0.00125
S005,0.01,0.0028285692
S006,0.01,0.005955006
S007,0.01,0.0040568473
S008,0.01,0.0016335079
S009,0.01,0.0037916771
S010,0.01,0.0027636068
S011,0.01,0.0054338306
S012,0.01,0.0036794144
S013,0.01,0.0061545015
S014,0.01,0.0085120899
S015,0.01,0.00125
S016,0.01,0.0026324505
S017,0.01,0.003607891
S018,0.01,0.0074416989
S019,0.01,0.0017518306
S020,0.01,0.00125
S021,0.01,0.00125
S022,0.01,0.0031673649
S023,0.01,0.00125
S024,0.01,0.00125
S025,0.01,0.0032031891
S026,0.01,0.0032756467
S027,0.01,0.0033092003
S028,0.01,0.0036717729
S029,0.01,0.0021050345
S030,0.01,0.018484252
S031,0.01,0.0043104964
S032,0.01,0.0052189382
S033,0.01,0.0046577054
S034,0.01,0.0032292597
S035,0.01,0.0020478845
S036,0.01,0.0029554912
S037,0.01,0.0042374403
S038,0.01,0.0061030897
S039,0.01,0.0033078991
S040,0.01,0.0035840763
S041,0.01,0.0030073282
S042,0.01,0.0058095288
S043,0.01,0.0031218613
S044,0.01,0.00125
S045,0.01,0.0099298994
S046,0.01,0.00125
S047,0.01,0.0063989582
S048,0.01,0.00125
S049,0.01,0.0042155812
S050,0.01,0.0032756467
S051,0.01,0.0033078991
S052,0.01,0.0048981364
S053,0.01,0.0036877841
S054,0.01,0.0031673649
S055,0.01,0.0031052233
S056,0.01,0.0033092003
S057,0.01,0.0017562323
S058,0.01,0.00125
S059,0.01,0.0053465583
S060,0.01,0.0082828512
S061,0.01,0.0043756448
S062,0.01,0.00125
S063,0.01,0.0029579387
S064,0.01,0.006006208
S065,0.01,0.0056541447
S066,0.01,0.00125
S067,0.01,0.0124953783
S068,0.01,0.00125
S069,0.01,0.007212684
S070,0.01,0.002770375
S071,0.01,0.006076125
S072,0.01,0.00125
S073,0.01,0.00125
S074,0.01,0.00125
S075,0.01,0.0023901186
S076,0.01,0.0064202899
S077,0.01,0.0057578043
S078,0.01,0.0029584893
S079,0.01,0.0034919078
S080,0.01,0.0025566039
S081,0.01,0.00125
S082,0.01,0.0030073282
S083,0.01,0.0039591921
S084,0.01,0.0033885289
S085,0.01,0.00125
S086,0.01,0.0042457405
S087,0.01,0.0035280323
S088,0.01,0.0037540378
S089,0.01,0.0027730216
S090,0.01,0.0023780544
S091,0.01,0.00125
S092,0.01,0.0042457405
S093,0.01,0.0073810323
S094,0.01,0.0079429357
S095,0.01,0.0031052233
S096,0.01,0.0049219416
S097,0.01,0.00125
S098,0.01,0.0052927379
S099,0.01,0.0038505244
S100,0.01,0.00125
