task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class
T00001,15.733333333333333,16.633333333333333,L0029,L0074,54.0,77.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00002,15.9,16.633333333333333,L0014,L0064,44.0,67.45,0.0,official_public_fixed_time_revised_derived,public,all
T00003,17.766666666666666,18.95,L0024,L0067,71.0,86.45,0.0,official_public_fixed_time_revised_derived,public,all
T00004,7.133333333333334,8.083333333333334,L0013,L0047,57.0,74.1,0.0,official_public_fixed_time_revised_derived,public,all
T00005,8.883333333333333,9.2,L0070,L0034,19.0,45.599999999999994,0.0,official_public_fixed_time_revised_derived,public,all
T00006,11.9,12.416666666666666,L0035,L0052,31.0,49.4,0.0,official_public_fixed_time_revised_derived,public,all
T00007,17.3,18.616666666666667,L0041,L0066,79.0,101.64999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00008,17.55,18.966666666666665,L0013,L0074,85.0,100.69999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00009,12.6,13.633333333333333,L0048,L0052,62.0,77.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00010,15.933333333333334,16.766666666666666,L0028,L0060,50.0,71.25,0.0,official_public_fixed_time_revised_derived,public,all
T00011,17.583333333333332,18.15,L0052,L0025,34.0,63.65,0.0,official_public_fixed_time_revised_derived,public,all
T00012,12.916666666666666,13.683333333333334,L0041,L0010,46.0,70.3,0.0,official_public_fixed_time_revised_derived,public,all
T00013,12.85,13.466666666666667,L0041,L0033,37.0,61.75,0.0,official_public_fixed_time_revised_derived,public,all
T00014,7.816666666666666,8.233333333333333,L0054,L0032,25.0,44.65,0.0,official_public_fixed_time_revised_derived,public,all
T00015,10.8,11.333333333333334,L0034,L0021,32.0,57.0,0.0,official_public_fixed_time_revised_derived,public,all
T00016,9.616666666666667,10.466666666666667,L0053,L0044,51.0,82.64999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00017,7.35,8.05,L0030,L0060,42.0,62.699999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00018,10.55,11.783333333333333,L0026,L0045,74.0,98.8,0.0,official_public_fixed_time_revised_derived,public,all
T00019,13.383333333333333,13.883333333333333,L0032,L0060,30.0,57.949999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00020,15.866666666666667,16.25,L0031,L0060,23.0,40.85,0.0,official_public_fixed_time_revised_derived,public,all
T00021,16.4,17.366666666666667,L0033,L0014,58.0,68.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00022,9.7,10.4,L0078,L0028,42.0,76.0,0.0,official_public_fixed_time_revised_derived,public,all
T00023,10.533333333333333,11.666666666666666,L0041,L0026,68.0,91.19999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00024,14.75,15.9,L0036,L0039,69.0,97.85,0.0,official_public_fixed_time_revised_derived,public,all
T00025,11.4,12.0,L0024,L0071,36.0,53.199999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00026,12.616666666666667,13.616666666666667,L0061,L0006,60.0,88.35,0.0,official_public_fixed_time_revised_derived,public,all
T00027,7.0,8.216666666666667,L0004,L0012,73.0,89.3,0.0,official_public_fixed_time_revised_derived,public,all
T00028,16.166666666666668,16.9,L0055,L0060,44.0,57.0,0.0,official_public_fixed_time_revised_derived,public,all
T00029,13.15,14.35,L0055,L0009,72.0,83.6,0.0,official_public_fixed_time_revised_derived,public,all
T00030,17.983333333333334,19.066666666666666,L0051,L0056,65.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00031,17.0,17.65,L0074,L0050,39.0,64.6,0.0,official_public_fixed_time_revised_derived,public,all
T00032,10.283333333333333,10.533333333333333,L0068,L0042,15.0,39.9,0.0,official_public_fixed_time_revised_derived,public,all
T00033,7.116666666666666,8.433333333333334,L0060,L0048,79.0,95.0,0.0,official_public_fixed_time_revised_derived,public,all
T00034,11.316666666666666,12.033333333333333,L0004,L0052,43.0,60.8,0.0,official_public_fixed_time_revised_derived,public,all
T00035,10.716666666666667,12.066666666666666,L0055,L0034,81.0,92.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00036,10.083333333333334,10.983333333333333,L0062,L0037,54.0,73.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00037,9.35,10.916666666666666,L0016,L0035,94.0,105.44999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00038,14.266666666666667,14.683333333333334,L0019,L0054,25.0,45.599999999999994,0.0,official_public_fixed_time_revised_derived,public,all
