scenario_id,probability,empty_risk_per_km
S001,0.01,0.00125
S002,0.01,0.0074548664
S003,0.01,0.0021852114
S004,0.01,0.0088623822
S005,0.01,0.0019865581
S006,0.01,0.0061545015
S007,0.01,0.0091389772
S008,0.01,0.00125
S009,0.01,0.0036636668
S010,0.01,0.0068000162
S011,0.01,0.0074416989
S012,0.01,0.00125
S013,0.01,0.0028936576
S014,0.01,0.00125
S015,0.01,0.00125
S016,0.01,0.00125
S017,0.01,0.0028285692
S018,0.01,0.0039243074
S019,0.01,0.0029539018
S020,0.01,0.0091499209
S021,0.01,0.00125
S022,0.01,0.00125
S023,0.01,0.0081336256
S024,0.01,0.0016335079
S025,0.01,0.0032031891
S026,0.01,0.0044675381
S027,0.01,0.0018231154
S028,0.01,0.0036636668
S029,0.01,0.0039709374
S030,0.01,0.00125
S031,0.01,0.0039285635
S032,0.01,0.0051074867
S033,0.01,0.0040604357
S034,0.01,0.0029554912
S035,0.01,0.0124953783
S036,0.01,0.0053804063
S037,0.01,0.0042481605
S038,0.01,0.007999282
S039,0.01,0.0033885289
S040,0.01,0.00125
S041,0.01,0.004234179
S042,0.01,0.0038979983
S043,0.01,0.0039285635
S044,0.01,0.0020904084
S045,0.01,0.004234179
S046,0.01,0.0063989582
S047,0.01,0.00125
S048,0.01,0.0021852114
S049,0.01,0.0026870898
S050,0.01,0.0020270978
S051,0.01,0.00125
S052,0.01,0.0028685828
S053,0.01,0.0064202899
S054,0.01,0.00125
S055,0.01,0.0018950749
S056,0.01,0.003962464
S057,0.01,0.0037614506
S058,0.01,0.00125
S059,0.01,0.0029478677
S060,0.01,0.00125
S061,0.01,0.0035996524
S062,0.01,0.0092045998
S063,0.01,0.00125
S064,0.01,0.00125
S065,0.01,0.0062563572
S066,0.01,0.006352115
S067,0.01,0.0053804063
S068,0.01,0.0053804063
S069,0.01,0.0092449092
S070,0.01,0.003962464
S071,0.01,0.0031673649
S072,0.01,0.00125
S073,0.01,0.00125
S074,0.01,0.0040163994
S075,0.01,0.00125
S076,0.01,0.0020904084
S077,0.01,0.0058979794
S078,0.01,0.0042155812
S079,0.01,0.00125
S080,0.01,0.0029478677
S081,0.01,0.0018231154
S082,0.01,0.0085120899
S083,0.01,0.0027039351
S084,0.01,0.0042481605
S085,0.01,0.00125
S086,0.01,0.00125
S087,0.01,0.00125
S088,0.01,0.0029539018
S089,0.01,0.0028958106
S090,0.01,0.0036695469
S091,0.01,0.0089009947
S092,0.01,0.0092045998
S093,0.01,0.0018231154
S094,0.01,0.00125
S095,0.01,0.0042261413
S096,0.01,0.0033322576
S097,0.01,0.0032827049
S098,0.01,0.00125
S099,0.01,0.0084357526
S100,0.01,0.00125
