task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000034,42.0177,64.0626,NOD000623,NOD000081,5678.6289,9560.7138,19.47,外协,PRD0259,普货,649.0,historical_distance_bin_median
TSK000117,42.90119,63.43529,NOD000781,NOD000552,4482.6575,6877.47962,13.5,外协,PRD0262,普货,450.0,historical_distance_bin_median
TSK000135,43.78468,84.44338,NOD000777,NOD000568,13093.6783,19687.16167,54.2295,自有,PRD0173,危货,1339.0,historical_distance_bin_median
TSK000186,44.66817,89.52817,NOD000777,NOD000206,15514.8872,23112.3783,64.152,自有,PRD0173,危货,1584.0,direct_historical_od_median
TSK000271,45.55166,57.03086,NOD000632,NOD000178,2368.1828,4020.0171,6.75,外协,PRD0103,普货,225.0,direct_historical_od_median
TSK000281,46.43515,52.08155,NOD000624,NOD000410,1296.6874,1918.97156,2.19,外协,PRD0212,普货,73.0,historical_distance_bin_median
TSK000347,47.31864,75.37684,NOD000781,NOD000430,8549.3115,13186.39212,27.96,自有,PRD0262,普货,932.0,direct_historical_od_median
TSK000397,48.20213,89.43543,NOD000592,NOD000008,7320.5805,12163.00921,25.35,外协,PRD0200,普货,845.0,direct_historical_od_median
TSK000448,49.08562,76.59962,NOD000779,NOD000219,8904.241,14831.72636,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK000718,49.96911,86.77381,NOD000781,NOD000151,8833.418,13855.47086,29.31,自有,PRD0262,普货,977.0,historical_distance_bin_median
TSK000811,50.8526,67.358,NOD000779,NOD000136,793.4508,1979.41612,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000841,51.73609,93.05419,NOD000607,NOD000003,9894.6277,15495.95575,32.94,外协,PRD0262,普货,1098.0,direct_historical_od_median
TSK000872,52.61958,93.27828,NOD000632,NOD000551,9119.3837,15185.8861,32.04,外协,PRD0194,普货,1068.0,historical_distance_bin_median
TSK000987,53.50307,73.99887,NOD000779,NOD000140,151.2991,917.59657,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK000999,54.38656,76.43146,NOD000599,NOD000265,6815.266,11090.03599,23.04,外协,PRD0226,普货,768.0,historical_distance_bin_median
TSK001026,55.27005,74.54585,NOD000779,NOD000527,6133.1447,10293.3996,21.12,自有,PRD0159,普货,704.0,direct_historical_od_median
TSK001372,56.15354,92.95824,NOD000678,NOD000259,7605.9762,12475.20395,26.1,自有,PRD0166,普货,870.0,historical_distance_bin_median
TSK001490,57.03703,85.79563,NOD000777,NOD000153,9939.9122,14777.202,39.8115,自有,PRD0173,危货,983.0,direct_historical_od_median
TSK001663,57.92052,71.58927,NOD000790,NOD000022,2824.343,4494.36801,7.95,外协,PRD0202,普货,265.0,historical_distance_bin_median
TSK001678,58.80401,101.94981,NOD000777,NOD000333,9896.7525,14709.68136,39.609,自有,PRD0173,危货,978.0,direct_historical_od_median
TSK001754,59.6875,87.8158,NOD000781,NOD000205,9033.5501,14004.39568,29.73,外协,PRD0262,普货,991.0,direct_historical_od_median
TSK001805,60.57099,101.22969,NOD000781,NOD000613,10000.3206,15496.74027,33.03,自有,PRD0262,普货,1101.0,historical_distance_bin_median
TSK001956,61.45448,81.25488,NOD000632,NOD000177,2432.5488,4547.68336,7.95,外协,PRD0058,普货,265.0,direct_historical_od_median
TSK001957,62.33797,75.35047,NOD000678,NOD000016,2561.5785,4595.20853,7.95,自有,PRD0167,普货,265.0,direct_historical_od_median
TSK001969,63.22146,71.53396,NOD000597,NOD000135,960.8301,1405.65447,1.14,外协,PRD0212,普货,38.0,historical_distance_bin_median
TSK002008,64.10495,105.33825,NOD000592,NOD000008,7399.5138,12122.93852,25.35,外协,PRD0200,普货,845.0,direct_historical_od_median
TSK002128,64.98844,91.28444,NOD000781,NOD000782,8272.2555,12805.37247,27.06,外协,PRD0262,普货,902.0,direct_historical_od_median
TSK002179,65.87193,87.91683,NOD000786,NOD000023,5849.6657,9531.47283,19.5,自有,PRD0185,普货,650.0,historical_distance_bin_median
TSK002286,66.75542,87.28952,NOD000678,NOD000575,4125.6605,6705.77941,12.96,外协,PRD0149,普货,432.0,historical_distance_bin_median
TSK002287,67.63891,80.36601,NOD000678,NOD000017,2524.3806,4165.37198,7.95,自有,PRD0167,普货,265.0,direct_historical_od_median
TSK002309,68.5224,113.5913,NOD000781,NOD000198,12788.4272,19476.69581,41.85,外协,PRD0262,普货,1395.0,direct_historical_od_median
TSK002312,69.40589,70.28869,NOD000592,NOD000580,757.7867,1440.5853,1.14,外协,PRD0200,普货,38.0,direct_historical_od_median
TSK002342,70.28938,90.78518,NOD000779,NOD000140,203.8854,850.57214,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK002350,71.17287,88.27787,NOD000678,NOD000400,4476.219,7293.95018,14.31,自有,PRD0149,普货,477.0,direct_historical_od_median
TSK002444,72.05636,77.70276,NOD000678,NOD000136,1063.0031,1679.27914,1.83,外协,PRD0166,普货,61.0,historical_distance_bin_median
TSK002519,72.93985,84.17595,NOD000779,NOD000520,918.3581,1733.98467,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK002529,73.82334,93.62374,NOD000632,NOD000177,2485.1351,4480.65904,7.95,外协,PRD0058,普货,265.0,direct_historical_od_median
TSK002583,74.70683,111.51153,NOD000790,NOD000100,7279.8777,12679.17607,26.58,外协,PRD0202,普货,886.0,historical_distance_bin_median
TSK002642,75.59032,92.65742,NOD000632,NOD000017,2622.0536,4086.08552,7.95,外协,PRD0052,普货,265.0,direct_historical_od_median
TSK002674,76.47381,90.14256,NOD000632,NOD000019,2738.2385,4072.28327,7.95,外协,PRD0093,普货,265.0,historical_distance_bin_median
TSK002679,77.3573,114.162,NOD000597,NOD000313,8034.9874,12390.52045,26.34,外协,PRD0212,普货,878.0,historical_distance_bin_median
TSK002725,78.24079,91.90954,NOD000641,NOD000427,3005.0915,4635.4319,8.43,外协,PRD0202,普货,281.0,historical_distance_bin_median
TSK002792,79.12428,138.30528,NOD000780,NOD000058,17765.0311,28966.59568,60.57,自有,PRD0162,普货,2019.0,direct_historical_od_median
TSK002838,80.00777,91.48697,NOD000632,NOD000178,2500.2508,3912.67019,6.75,外协,PRD0103,普货,225.0,direct_historical_od_median
TSK002925,80.89126,107.80766,NOD000780,NOD000316,7659.9824,12417.43602,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK003107,81.77475,122.03335,NOD000795,NOD000102,10009.4046,13925.99626,38.7585,自有,PRD0026,危货,957.0,direct_historical_od_median
TSK003116,82.65824,103.55894,NOD000678,NOD000303,6839.2646,11212.45378,23.22,自有,PRD0149,普货,774.0,direct_historical_od_median
TSK003136,83.54173,110.45813,NOD000780,NOD000316,7659.9824,12417.43602,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK003253,84.42522,104.92102,NOD000779,NOD000140,203.8854,850.57214,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK003269,85.30871,108.98231,NOD000678,NOD000496,6594.1867,10704.5235,22.29,自有,PRD0148,普货,743.0,direct_historical_od_median
TSK003340,86.1922,107.1904,NOD000596,NOD000266,5158.4688,8496.57028,17.1,自有,PRD0147,普货,570.0,direct_historical_od_median
TSK003343,87.07569,132.14459,NOD000781,NOD000198,12788.4272,19476.69581,41.85,自有,PRD0262,普货,1395.0,direct_historical_od_median
TSK003479,87.95918,153.31908,NOD000795,NOD000103,24145.6386,33050.81142,93.6765,自有,PRD0026,危货,2313.0,direct_historical_od_median
TSK003483,88.84267,102.51142,NOD000632,NOD000028,2507.4642,3838.91816,6.75,外协,PRD0072,普货,225.0,historical_distance_bin_median
TSK003497,89.72616,108.90176,NOD000777,NOD000031,6219.1696,10829.84474,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK003524,90.60965,122.12425,NOD000678,NOD000145,9245.6374,14731.9535,31.29,自有,PRD0169,普货,1043.0,direct_historical_od_median
TSK003527,91.49314,132.15184,NOD000647,NOD000583,10035.6855,15907.18701,34.08,外协,PRD0204,普货,1136.0,historical_distance_bin_median
TSK003621,92.37663,133.03533,NOD000786,NOD000442,9979.0098,15915.12725,34.08,外协,PRD0235,普货,1136.0,historical_distance_bin_median
TSK003625,93.26012,113.06052,NOD000632,NOD000177,2553.9598,4396.69989,7.95,外协,PRD0110,普货,265.0,direct_historical_od_median
TSK003953,94.14361,136.11541,NOD000777,NOD000204,12678.893,18688.29622,51.84,自有,PRD0173,危货,1280.0,direct_historical_od_median
TSK003978,95.0271,131.8318,NOD000678,NOD000501,7773.2856,12906.53111,27.21,外协,PRD0167,普货,907.0,historical_distance_bin_median
