scenario_id,probability,empty_risk_per_km
S001,0.01,0.0079429357
S002,0.01,0.0031052233
S003,0.01,0.00125
S004,0.01,0.00125
S005,0.01,0.0130307971
S006,0.01,0.0032031891
S007,0.01,0.00125
S008,0.01,0.00125
S009,0.01,0.00125
S010,0.01,0.00125
S011,0.01,0.0027752485
S012,0.01,0.00125
S013,0.01,0.00125
S014,0.01,0.0130307971
S015,0.01,0.00125
S016,0.01,0.00125
S017,0.01,0.0029373752
S018,0.01,0.00125
S019,0.01,0.007999282
S020,0.01,0.00125
S021,0.01,0.0026870898
S022,0.01,0.00125
S023,0.01,0.00125
S024,0.01,0.0058095288
S025,0.01,0.00125
S026,0.01,0.00125
S027,0.01,0.0061372342
S028,0.01,0.0064211586
S029,0.01,0.0021439682
S030,0.01,0.0063202715
S031,0.01,0.00125
S032,0.01,0.0051299405
S033,0.01,0.0046973728
S034,0.01,0.00125
S035,0.01,0.007092459
S036,0.01,0.0051299405
S037,0.01,0.0056160558
S038,0.01,0.0042086943
S039,0.01,0.0052927379
S040,0.01,0.0038458343
S041,0.01,0.0042374403
S042,0.01,0.002741511
S043,0.01,0.00125
S044,0.01,0.0032756467
S045,0.01,0.0088623822
S046,0.01,0.0039548145
S047,0.01,0.0052671472
S048,0.01,0.00125
S049,0.01,0.0025379436
S050,0.01,0.0034548269
S051,0.01,0.00125
S052,0.01,0.0042374403
S053,0.01,0.0034351869
S054,0.01,0.00125
S055,0.01,0.0087740669
S056,0.01,0.0052189382
S057,0.01,0.0049101387
S058,0.01,0.0036636668
S059,0.01,0.0033433423
S060,0.01,0.00125
S061,0.01,0.00125
S062,0.01,0.0033212098
S063,0.01,0.0036717729
S064,0.01,0.003056944
S065,0.01,0.0052938866
S066,0.01,0.0119354768
S067,0.01,0.00125
S068,0.01,0.00125
S069,0.01,0.00125
S070,0.01,0.0040568473
S071,0.01,0.00125
S072,0.01,0.010453084
S073,0.01,0.0043416926
S074,0.01,0.0091042844
S075,0.01,0.0031218613
S076,0.01,0.00125
S077,0.01,0.0077428963
S078,0.01,0.00125
S079,0.01,0.0029584893
S080,0.01,0.0028685828
S081,0.01,0.00125
S082,0.01,0.005955006
S083,0.01,0.0028297043
S084,0.01,0.0039795756
S085,0.01,0.00125
S086,0.01,0.0019865581
S087,0.01,0.006352115
S088,0.01,0.0036695469
S089,0.01,0.0032914313
S090,0.01,0.0054572339
S091,0.01,0.0046821293
S092,0.01,0.00125
S093,0.01,0.0042317626
S094,0.01,0.0035996524
S095,0.01,0.0042261413
S096,0.01,0.0054572339
S097,0.01,0.00125
S098,0.01,0.0064681993
S099,0.01,0.0055955497
S100,0.01,0.00125
