scenario_id,probability,empty_risk_per_km
S001,0.01,0.0034096723
S002,0.01,0.00125
S003,0.01,0.0035126079
S004,0.01,0.00125
S005,0.01,0.00125
S006,0.01,0.00125
S007,0.01,0.0020904084
S008,0.01,0.0046821293
S009,0.01,0.0040447954
S010,0.01,0.00125
S011,0.01,0.013317029
S012,0.01,0.0087740669
S013,0.01,0.0024348925
S014,0.01,0.00125
S015,0.01,0.0026324505
S016,0.01,0.0026274415
S017,0.01,0.0044675381
S018,0.01,0.002523963
S019,0.01,0.00125
S020,0.01,0.0031673649
S021,0.01,0.0033212098
S022,0.01,0.00125
S023,0.01,0.0033199546
S024,0.01,0.0037665041
S025,0.01,0.0026324505
S026,0.01,0.0016187712
S027,0.01,0.0046973728
S028,0.01,0.00125
S029,0.01,0.0040447954
S030,0.01,0.0053964347
S031,0.01,0.0021050345
S032,0.01,0.0025264019
S033,0.01,0.003539258
S034,0.01,0.0029539018
S035,0.01,0.00125
S036,0.01,0.0035750171
S037,0.01,0.0079872906
S038,0.01,0.0070488988
S039,0.01,0.0028297043
S040,0.01,0.010453084
S041,0.01,0.00125
S042,0.01,0.0028500885
S043,0.01,0.0043104964
S044,0.01,0.0074548664
S045,0.01,0.00125
S046,0.01,0.0027778044
S047,0.01,0.0043104964
S048,0.01,0.00125
S049,0.01,0.0054116053
S050,0.01,0.0021852114
S051,0.01,0.0027752485
S052,0.01,0.00125
S053,0.01,0.0058095288
S054,0.01,0.00125
S055,0.01,0.00125
S056,0.01,0.00125
S057,0.01,0.00125
S058,0.01,0.0032914313
S059,0.01,0.0052490494
S060,0.01,0.0116707701
S061,0.01,0.0049979671
S062,0.01,0.018484252
S063,0.01,0.0023780544
S064,0.01,0.0051299405
S065,0.01,0.0078722469
S066,0.01,0.0076176366
S067,0.01,0.00125
S068,0.01,0.00125
S069,0.01,0.0025379436
S070,0.01,0.0092045998
S071,0.01,0.00125
S072,0.01,0.0035126079
S073,0.01,0.00125
S074,0.01,0.0036636668
S075,0.01,0.00125
S076,0.01,0.0073810323
S077,0.01,0.0038505244
S078,0.01,0.0119354768
S079,0.01,0.007212684
S080,0.01,0.0025060512
S081,0.01,0.013737937
S082,0.01,0.0032827049
S083,0.01,0.0085142503
S084,0.01,0.0032161683
S085,0.01,0.0023692356
S086,0.01,0.0037379509
S087,0.01,0.00125
S088,0.01,0.00125
S089,0.01,0.00125
S090,0.01,0.0082828512
S091,0.01,0.0048981364
S092,0.01,0.006076125
S093,0.01,0.0031052233
S094,0.01,0.0029579387
S095,0.01,0.0031986641
S096,0.01,0.00125
S097,0.01,0.0106083858
S098,0.01,0.0043158248
S099,0.01,0.0037614506
S100,0.01,0.00125
