task_id,scenario_id,self_base_loss,outsourced_loss
TSK000063,S001,137.91865623,137.91865623
TSK000063,S002,26.38962661,26.38962661
TSK000063,S003,142.26246636,142.26246636
TSK000063,S004,74.51431111,74.51431111
TSK000063,S005,26.38962661,26.38962661
TSK000063,S006,26.38962661,26.38962661
TSK000063,S007,39.3385586,39.3385586
TSK000063,S008,132.19551658,132.19551658
TSK000063,S009,26.38962661,26.38962661
TSK000063,S010,26.38962661,26.38962661
TSK000063,S011,147.79651902,147.79651902
TSK000063,S012,73.78797153,73.78797153
TSK000063,S013,41.36713917,41.36713917
TSK000063,S014,93.55368418,93.55368418
TSK000063,S015,26.38962661,26.38962661
TSK000063,S016,26.38962661,26.38962661
TSK000063,S017,26.38962661,26.38962661
TSK000063,S018,79.3153438,79.3153438
TSK000063,S019,147.79651902,147.79651902
TSK000063,S020,211.66340552,211.66340552
TSK000063,S021,155.11557367,155.11557367
TSK000063,S022,73.60423789,73.60423789
TSK000063,S023,55.31080231,55.31080231
TSK000063,S024,95.99277677,95.99277677
TSK000063,S025,26.38962661,26.38962661
TSK000063,S026,93.46193106,93.46193106
TSK000063,S027,170.41781821,170.41781821
TSK000063,S028,75.0988146,75.0988146
TSK000063,S029,64.06472995,64.06472995
TSK000063,S030,66.27899699,66.27899699
TSK000063,S031,113.42385112,113.42385112
TSK000063,S032,165.28332666,165.28332666
TSK000063,S033,26.38962661,26.38962661
TSK000063,S034,26.38962661,26.38962661
TSK000063,S035,26.38962661,26.38962661
TSK000063,S036,59.49894637,59.49894637
TSK000063,S037,72.83238154,72.83238154
TSK000063,S038,26.38962661,26.38962661
TSK000063,S039,95.66598908,95.66598908
TSK000063,S040,54.70375805,54.70375805
TSK000063,S041,185.22314927,185.22314927
TSK000063,S042,353.40745587,353.40745587
TSK000063,S043,62.64548069,62.64548069
TSK000063,S044,26.38962661,26.38962661
TSK000063,S045,26.38962661,26.38962661
TSK000063,S046,247.12456493,247.12456493
TSK000063,S047,57.82752403,57.82752403
TSK000063,S048,57.04972446,57.04972446
TSK000063,S049,26.38962661,26.38962661
TSK000063,S050,57.82752403,57.82752403
TSK000063,S051,50.14926133,50.14926133
TSK000063,S052,60.92217314,60.92217314
TSK000063,S053,27.15485341,27.15485341
TSK000063,S054,94.62390628,94.62390628
TSK000063,S055,116.52773313,116.52773313
TSK000063,S056,107.26213492,107.26213492
TSK000063,S057,42.3631228,42.3631228
TSK000063,S058,158.7128203,158.7128203
TSK000063,S059,94.62390628,94.62390628
TSK000063,S060,91.99847241,91.99847241
TSK000063,S061,26.38962661,26.38962661
TSK000063,S062,27.15485341,27.15485341
TSK000063,S063,26.38962661,26.38962661
TSK000063,S064,216.98265588,216.98265588
TSK000063,S065,389.84108047,389.84108047
TSK000063,S066,37.32248942,37.32248942
TSK000063,S067,76.56404135,76.56404135
TSK000063,S068,195.07968697,195.07968697
TSK000063,S069,26.38962661,26.38962661
TSK000063,S070,26.38962661,26.38962661
TSK000063,S071,112.50049383,112.50049383
TSK000063,S072,195.07968697,195.07968697
TSK000063,S073,46.49735465,46.49735465
TSK000063,S074,93.97160709,93.97160709
TSK000063,S075,43.86048401,43.86048401
TSK000063,S076,90.97653809,90.97653809
TSK000063,S077,26.38962661,26.38962661
TSK000063,S078,26.38962661,26.38962661
TSK000063,S079,52.2290492,52.2290492
TSK000063,S080,95.66598908,95.66598908
TSK000063,S081,356.8029155,356.8029155
TSK000063,S082,64.72911919,64.72911919
TSK000063,S083,138.69581981,138.69581981
TSK000063,S084,93.46193106,93.46193106
TSK000063,S085,168.64418715,168.64418715
TSK000063,S086,282.07161454,282.07161454
TSK000063,S087,147.1603035,147.1603035
TSK000063,S088,39.33214459,39.33214459
TSK000063,S089,26.38962661,26.38962661
TSK000063,S090,171.09016736,171.09016736
TSK000063,S091,228.69036277,228.69036277
TSK000063,S092,177.07441353,177.07441353
TSK000063,S093,99.3792009,99.3792009
TSK000063,S094,93.92834279,93.92834279
TSK000063,S095,120.10623562,120.10623562
TSK000063,S096,26.38962661,26.38962661
TSK000063,S097,93.44469993,93.44469993
TSK000063,S098,35.1196338,35.1196338
TSK000063,S099,37.32248942,37.32248942
TSK000063,S100,26.38962661,26.38962661
TSK000119,S001,7.58547028,7.58547028
TSK000119,S002,2.32537982,2.32537982
TSK000119,S003,9.764266,9.764266
TSK000119,S004,4.3742376,4.3742376
TSK000119,S005,2.32537982,2.32537982
TSK000119,S006,2.32537982,2.32537982
TSK000119,S007,2.90491793,2.90491793
TSK000119,S008,9.62240328,9.62240328
TSK000119,S009,2.32537982,2.32537982
TSK000119,S010,2.32537982,2.32537982
TSK000119,S011,5.78009186,5.78009186
TSK000119,S012,7.59541215,7.59541215
TSK000119,S013,4.41173651,4.41173651
TSK000119,S014,7.83102892,7.83102892
TSK000119,S015,2.32537982,2.32537982
TSK000119,S016,2.32537982,2.32537982
TSK000119,S017,2.32537982,2.32537982
TSK000119,S018,7.89413835,7.89413835
TSK000119,S019,5.78009186,5.78009186
TSK000119,S020,15.49024175,15.49024175
TSK000119,S021,9.79409468,9.79409468
TSK000119,S022,4.70676646,4.70676646
TSK000119,S023,6.58059785,6.58059785
TSK000119,S024,7.26446736,7.26446736
TSK000119,S025,2.32537982,2.32537982
TSK000119,S026,4.37115207,4.37115207
TSK000119,S027,8.04680013,8.04680013
TSK000119,S028,7.4737174,7.4737174
TSK000119,S029,11.14752215,11.14752215
