task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000142,66.8857,88.9306,NOD000598,NOD000484,5097.0247,9065.05666,18.24,外协,PRD0228,普货,608.0,historical_distance_bin_median
TSK000191,67.64132069,104.44602069,NOD000794,NOD000569,8205.9967,14162.73155,29.7,外协,PRD0009,普货,990.0,historical_distance_bin_median
TSK000233,68.39694138,105.20164138,NOD000599,NOD000073,8473.1769,13904.55902,29.25,外协,PRD0226,普货,975.0,historical_distance_bin_median
TSK000261,69.15256207,82.82131207,NOD000632,NOD000014,2248.1086,3839.79684,6.33,外协,PRD0077,普货,211.0,historical_distance_bin_median
TSK000449,69.90818276,83.57693276,NOD000790,NOD000419,2853.1163,5731.28171,10.77,外协,PRD0202,普货,359.0,historical_distance_bin_median
TSK000473,70.66380345,84.33255345,NOD000632,NOD000052,3330.6761,5596.15584,10.38,外协,PRD0112,普货,346.0,historical_distance_bin_median
TSK000624,71.41942414,99.54772414,NOD000781,NOD000205,8954.6169,14044.46637,29.73,自有,PRD0262,普货,991.0,direct_historical_od_median
TSK000736,72.17504483,99.09144483,NOD000780,NOD000316,7528.4628,12524.53103,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000886,72.93066552,114.24876552,NOD000607,NOD000003,9890.7889,15497.71872,32.94,自有,PRD0262,普货,1098.0,direct_historical_od_median
TSK000926,73.68628621,95.73118621,NOD000790,NOD000426,6395.0117,10874.61375,22.41,外协,PRD0202,普货,747.0,historical_distance_bin_median
TSK000941,74.4419069,96.7247069,NOD000632,NOD000285,5219.5229,8677.03507,17.64,自有,PRD0055,普货,588.0,direct_historical_od_median
TSK001260,75.19752759,81.67392759,NOD000632,NOD000182,2024.7905,3460.73321,5.31,外协,PRD0048,普货,177.0,direct_historical_od_median
TSK001288,75.95314828,81.59954828,NOD000602,NOD000131,1541.1051,2623.82186,3.63,外协,PRD0132,普货,121.0,historical_distance_bin_median
TSK001296,76.70876897,114.31816897,NOD000599,NOD000511,7500.7276,12197.80364,25.53,外协,PRD0226,普货,851.0,direct_historical_od_median
TSK001352,77.46438966,104.38078966,NOD000780,NOD000316,7210.6664,12540.04246,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK001587,78.22001034,86.75861034,NOD000645,NOD000006,2804.2661,3950.14246,6.93,外协,PRD0212,普货,231.0,direct_historical_od_median
TSK001728,78.97563103,90.21173103,NOD000779,NOD000520,865.7717,1801.00899,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK001791,79.73125172,100.65205172,NOD000632,NOD000627,2432.5488,4547.68336,7.95,外协,PRD0067,普货,265.0,direct_historical_od_median
TSK001839,80.48687241,115.98687241,NOD000607,NOD000002,8740.5773,13545.46402,28.71,外协,PRD0262,普货,957.0,direct_historical_od_median
TSK001956,81.2424931,101.0428931,NOD000632,NOD000177,2432.5488,4547.68336,7.95,外协,PRD0058,普货,265.0,direct_historical_od_median
TSK002131,81.99811379,95.66686379,NOD000790,NOD000419,2932.0495,5691.21091,10.77,外协,PRD0202,普货,359.0,historical_distance_bin_median
TSK002204,82.75373448,103.24953448,NOD000779,NOD000140,151.2991,917.59657,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK002254,83.50935517,124.00585517,NOD000780,NOD000583,10561.2912,16203.85019,44.55,自有,PRD0027,危货,1100.0,direct_historical_od_median
TSK002258,84.26497586,87.60327586,NOD000781,NOD000134,1451.5708,3331.95588,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK002378,85.02059655,96.25669655,NOD000779,NOD000520,918.3581,1733.98467,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK002397,85.77621724,126.02741724,NOD000592,NOD000653,7887.079,12753.32861,26.91,外协,PRD0200,普货,897.0,direct_historical_od_median
TSK002438,86.53183793,123.33653793,NOD000599,NOD000073,8604.6964,13797.4639,29.25,外协,PRD0226,普货,975.0,historical_distance_bin_median
TSK002477,87.28745862,109.33235862,NOD000678,NOD000311,6445.3857,10893.11872,22.44,自有,PRD0169,普货,748.0,historical_distance_bin_median
TSK002504,88.04307931,124.84777931,NOD000678,NOD000500,8061.13,12972.0921,27.21,自有,PRD0169,普货,907.0,historical_distance_bin_median
TSK002558,88.7987,108.6555,NOD000779,NOD000526,6314.9272,10438.56088,21.6,自有,PRD0159,普货,720.0,direct_historical_od_median
TSK002649,89.55432069,108.72992069,NOD000777,NOD000031,6207.0206,10905.86354,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK002663,90.30994138,95.95634138,NOD000781,NOD000378,1278.5868,1782.03091,2.01,外协,PRD0262,普货,67.0,historical_distance_bin_median
TSK002666,91.06556207,127.87026207,NOD000678,NOD000501,7761.1366,12982.54991,27.21,外协,PRD0167,普货,907.0,historical_distance_bin_median
TSK002720,91.82118276,113.86608276,NOD000678,NOD000776,6556.0622,11044.00902,22.86,外协,PRD0167,普货,762.0,historical_distance_bin_median
TSK002737,92.57680345,104.65970345,NOD000678,NOD000421,2320.4455,4348.62516,8.43,自有,PRD0149,普货,281.0,direct_historical_od_median
TSK002743,93.33242414,120.24882414,NOD000780,NOD000316,7659.9824,12417.43602,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK002794,94.08804483,115.48244483,NOD000678,NOD000666,6839.2646,11212.45378,23.22,外协,PRD0149,普货,774.0,direct_historical_od_median
