vehicle_id,initial_node_id,available_hour,risk_factor,risk_percentile,vehicle_type,hazard_class,admission_indicator
D00_V0001,L0000,0.0,1.0,0.0078125,public_mdvsp_revised_derived,all,1
D00_V0002,L0000,0.0,1.0,0.015625,public_mdvsp_revised_derived,all,1
D00_V0003,L0000,0.0,1.0,0.0234375,public_mdvsp_revised_derived,all,1
D00_V0004,L0000,0.0,1.0,0.03125,public_mdvsp_revised_derived,all,1
D00_V0005,L0000,0.0,1.0,0.0390625,public_mdvsp_revised_derived,all,1
D00_V0006,L0000,0.0,1.0,0.046875,public_mdvsp_revised_derived,all,1
D00_V0007,L0000,0.0,1.0,0.0546875,public_mdvsp_revised_derived,all,1
D00_V0008,L0000,0.0,1.0,0.0625,public_mdvsp_revised_derived,all,1
D00_V0009,L0000,0.0,1.0,0.0703125,public_mdvsp_revised_derived,all,1
D00_V0010,L0000,0.0,1.0,0.078125,public_mdvsp_revised_derived,all,1
D00_V0011,L0000,0.0,1.0,0.0859375,public_mdvsp_revised_derived,all,1
D00_V0012,L0000,0.0,1.0,0.09375,public_mdvsp_revised_derived,all,1
D00_V0013,L0000,0.0,1.0,0.1015625,public_mdvsp_revised_derived,all,1
D00_V0014,L0000,0.0,1.0,0.109375,public_mdvsp_revised_derived,all,1
D00_V0015,L0000,0.0,1.0,0.1171875,public_mdvsp_revised_derived,all,1
D00_V0016,L0000,0.0,1.0,0.125,public_mdvsp_revised_derived,all,1
D00_V0017,L0000,0.0,1.0,0.1328125,public_mdvsp_revised_derived,all,1
D00_V0018,L0000,0.0,1.0,0.140625,public_mdvsp_revised_derived,all,1
D00_V0019,L0000,0.0,1.0,0.1484375,public_mdvsp_revised_derived,all,1
D00_V0020,L0000,0.0,1.0,0.15625,public_mdvsp_revised_derived,all,1
D00_V0021,L0000,0.0,1.0,0.1640625,public_mdvsp_revised_derived,all,1
D00_V0022,L0000,0.0,1.0,0.171875,public_mdvsp_revised_derived,all,1
D00_V0023,L0000,0.0,1.0,0.1796875,public_mdvsp_revised_derived,all,1
D00_V0024,L0000,0.0,1.0,0.1875,public_mdvsp_revised_derived,all,1
D00_V0025,L0000,0.0,1.0,0.1953125,public_mdvsp_revised_derived,all,1
D00_V0026,L0000,0.0,1.0,0.203125,public_mdvsp_revised_derived,all,1
D00_V0027,L0000,0.0,1.0,0.2109375,public_mdvsp_revised_derived,all,1
D00_V0028,L0000,0.0,1.0,0.21875,public_mdvsp_revised_derived,all,1
