scenario_id,probability,empty_risk_per_km
S001,0.01,0.00125
S002,0.01,0.00125
S003,0.01,0.0069844469
S004,0.01,0.0052927379
S005,0.01,0.003509032
S006,0.01,0.0043119829
S007,0.01,0.0069844469
S008,0.01,0.0143601269
S009,0.01,0.0032418974
S010,0.01,0.0039548145
S011,0.01,0.0024164242
S012,0.01,0.0021335049
S013,0.01,0.0085120899
S014,0.01,0.0033322576
S015,0.01,0.0028907155
S016,0.01,0.0026051336
S017,0.01,0.00125
S018,0.01,0.0032756467
S019,0.01,0.0018950749
S020,0.01,0.0029373752
S021,0.01,0.00125
S022,0.01,0.0019145619
S023,0.01,0.005858483
S024,0.01,0.0028685828
S025,0.01,0.005216074
S026,0.01,0.0035569589
S027,0.01,0.0025500875
S028,0.01,0.0027730216
S029,0.01,0.0026274415
S030,0.01,0.0073810323
S031,0.01,0.0038232984
S032,0.01,0.0023780544
S033,0.01,0.008483702
S034,0.01,0.0058095288
S035,0.01,0.00125
S036,0.01,0.00125
S037,0.01,0.0018587955
S038,0.01,0.00125
S039,0.01,0.0016872599
S040,0.01,0.0069844469
S041,0.01,0.0033092003
S042,0.01,0.0040598433
S043,0.01,0.0044675381
S044,0.01,0.0034096723
S045,0.01,0.0042155812
S046,0.01,0.0039709374
S047,0.01,0.0042898585
S048,0.01,0.00125
S049,0.01,0.0046147029
S050,0.01,0.006052092
S051,0.01,0.0026051336
S052,0.01,0.0046577054
S053,0.01,0.0130307971
S054,0.01,0.0060143286
S055,0.01,0.0055881595
S056,0.01,0.0074416989
S057,0.01,0.0022963064
S058,0.01,0.0028958106
S059,0.01,0.0034351869
S060,0.01,0.0048981364
S061,0.01,0.0063989582
S062,0.01,0.0024075552
S063,0.01,0.018484252
S064,0.01,0.0038406797
S065,0.01,0.0025253585
S066,0.01,0.0038458343
S067,0.01,0.00125
S068,0.01,0.00125
S069,0.01,0.0046577054
S070,0.01,0.00125
S071,0.01,0.0042709193
S072,0.01,0.0032031891
S073,0.01,0.0023901186
S074,0.01,0.0077129978
S075,0.01,0.00125
S076,0.01,0.0056622163
S077,0.01,0.0079429357
S078,0.01,0.002523963
S079,0.01,0.00125
S080,0.01,0.0062563572
S081,0.01,0.0079872906
S082,0.01,0.00125
S083,0.01,0.0091042844
S084,0.01,0.0032871367
S085,0.01,0.00125
S086,0.01,0.0117048956
S087,0.01,0.0041106678
S088,0.01,0.0044675381
S089,0.01,0.00125
S090,0.01,0.0079429357
S091,0.01,0.0033460372
S092,0.01,0.00125
S093,0.01,0.0019145619
S094,0.01,0.0037614506
S095,0.01,0.0079182072
S096,0.01,0.0045153486
S097,0.01,0.0056160558
S098,0.01,0.0051074867
S099,0.01,0.00125
S100,0.01,0.0022879932
