scenario_id,probability,empty_risk_per_km
S001,0.01,0.0034351869
S002,0.01,0.010453084
S003,0.01,0.0026274415
S004,0.01,0.0034096723
S005,0.01,0.0023635701
S006,0.01,0.0025938111
S007,0.01,0.0046577054
S008,0.01,0.00125
S009,0.01,0.0026274415
S010,0.01,0.0037379509
S011,0.01,0.002553921
S012,0.01,0.00125
S013,0.01,0.0084888989
S014,0.01,0.00125
S015,0.01,0.00125
S016,0.01,0.0061030897
S017,0.01,0.0024033444
S018,0.01,0.00125
S019,0.01,0.0119309122
S020,0.01,0.0052927379
S021,0.01,0.00125
S022,0.01,0.00125
S023,0.01,0.00125
S024,0.01,0.0020478845
S025,0.01,0.0078847997
S026,0.01,0.00125
S027,0.01,0.00125
S028,0.01,0.0068190915
S029,0.01,0.00125
S030,0.01,0.0054338306
S031,0.01,0.0024108065
S032,0.01,0.0059605681
S033,0.01,0.0039548145
S034,0.01,0.00125
S035,0.01,0.00499034
S036,0.01,0.0063202715
S037,0.01,0.0069524247
S038,0.01,0.0062277188
S039,0.01,0.0025253585
S040,0.01,0.002834191
S041,0.01,0.00125
S042,0.01,0.0077087696
S043,0.01,0.00125
S044,0.01,0.0029478677
S045,0.01,0.0024033444
S046,0.01,0.00125
S047,0.01,0.0029539018
S048,0.01,0.00125
S049,0.01,0.0077087696
S050,0.01,0.0035840763
S051,0.01,0.0051299405
S052,0.01,0.00125
S053,0.01,0.0036695469
S054,0.01,0.00125
S055,0.01,0.0034551671
S056,0.01,0.0041194761
S057,0.01,0.00125
S058,0.01,0.0018231154
S059,0.01,0.00125
S060,0.01,0.007315445
S061,0.01,0.007172111
S062,0.01,0.0042359371
S063,0.01,0.0029470519
S064,0.01,0.0039548145
S065,0.01,0.0059605681
S066,0.01,0.00125
S067,0.01,0.0119354768
S068,0.01,0.0052938866
S069,0.01,0.00125
S070,0.01,0.0037614506
S071,0.01,0.0024164242
S072,0.01,0.0049219416
S073,0.01,0.004234179
S074,0.01,0.0048981364
S075,0.01,0.0018231154
S076,0.01,0.0037182185
S077,0.01,0.0033199546
S078,0.01,0.0034096723
S079,0.01,0.00125
S080,0.01,0.0038979983
S081,0.01,0.0068190915
S082,0.01,0.0055881595
S083,0.01,0.0029761606
S084,0.01,0.0052671472
S085,0.01,0.0042374403
S086,0.01,0.00125
S087,0.01,0.0040447954
S088,0.01,0.0046765818
S089,0.01,0.00125
S090,0.01,0.00125
S091,0.01,0.0042457405
S092,0.01,0.0034548269
S093,0.01,0.002523963
S094,0.01,0.0084888989
S095,0.01,0.0052189382
S096,0.01,0.0087740669
S097,0.01,0.0032871367
S098,0.01,0.0023635701
S099,0.01,0.0046577054
S100,0.01,0.00125
