scenario_id,probability,empty_risk_per_km
S001,0.01,0.0054572339
S002,0.01,0.00125
S003,0.01,0.00125
S004,0.01,0.00125
S005,0.01,0.0119309122
S006,0.01,0.0034096723
S007,0.01,0.0025060512
S008,0.01,0.00125
S009,0.01,0.0042793304
S010,0.01,0.0048981364
S011,0.01,0.00125
S012,0.01,0.0084888989
S013,0.01,0.0052938866
S014,0.01,0.0030073282
S015,0.01,0.0037540378
S016,0.01,0.00125
S017,0.01,0.002523963
S018,0.01,0.0092045998
S019,0.01,0.0109788362
S020,0.01,0.0018950749
S021,0.01,0.0018231154
S022,0.01,0.0020904084
S023,0.01,0.0021852114
S024,0.01,0.0054338306
S025,0.01,0.006076125
S026,0.01,0.0038979983
S027,0.01,0.00125
S028,0.01,0.0032756467
S029,0.01,0.00125
S030,0.01,0.0064202899
S031,0.01,0.0084888989
S032,0.01,0.00125
S033,0.01,0.002834191
S034,0.01,0.002553921
S035,0.01,0.0084357526
S036,0.01,0.0058979794
S037,0.01,0.002741511
S038,0.01,0.0029761606
S039,0.01,0.00125
S040,0.01,0.0035467202
S041,0.01,0.00125
S042,0.01,0.0025379436
S043,0.01,0.0070434956
S044,0.01,0.0033885289
S045,0.01,0.00125
S046,0.01,0.0032418974
S047,0.01,0.0097599281
S048,0.01,0.0028500885
S049,0.01,0.0044157314
S050,0.01,0.00125
S051,0.01,0.00125
S052,0.01,0.0038232984
S053,0.01,0.0073810323
S054,0.01,0.0025264019
S055,0.01,0.0059587021
S056,0.01,0.0032827049
S057,0.01,0.003607891
S058,0.01,0.00125
S059,0.01,0.0029373752
S060,0.01,0.0032418974
S061,0.01,0.0054116053
S062,0.01,0.0042709193
S063,0.01,0.00125
S064,0.01,0.0021439682
S065,0.01,0.0053450113
S066,0.01,0.0019145619
S067,0.01,0.002741511
S068,0.01,0.0042155812
S069,0.01,0.0034548269
S070,0.01,0.0037169458
S071,0.01,0.00125
S072,0.01,0.0064394281
S073,0.01,0.0058095288
S074,0.01,0.008483702
S075,0.01,0.0029373752
S076,0.01,0.00125
S077,0.01,0.0092449092
S078,0.01,0.00125
S079,0.01,0.00125
S080,0.01,0.00125
S081,0.01,0.0043622462
S082,0.01,0.003782932
S083,0.01,0.0044157314
S084,0.01,0.0037540378
S085,0.01,0.0046765818
S086,0.01,0.0023901186
S087,0.01,0.0021050345
S088,0.01,0.00125
S089,0.01,0.00125
S090,0.01,0.00125
S091,0.01,0.003509032
S092,0.01,0.0054085936
S093,0.01,0.0023692356
S094,0.01,0.002770375
S095,0.01,0.0052905619
S096,0.01,0.0038082421
S097,0.01,0.0062277188
S098,0.01,0.0025060512
S099,0.01,0.0028337435
S100,0.01,0.00283938
