vehicle_id,initial_node_id,available_hour,risk_factor,risk_percentile,vehicle_type,hazard_class,admission_indicator
VEH000446,NOD000678,0.0,0.909722,0.319444,半挂牵引车,普货,1
VEH000370,NOD000678,0.0,0.9791665,0.458333,半挂牵引车,普货,1
VEH000326,NOD000678,0.0,0.861111,0.222222,半挂牵引车,危货,1
VEH000261,NOD000678,0.0,0.871528,0.243056,半挂牵引车,危货,1
VEH000337,NOD000678,0.0,0.8663195,0.232639,半挂牵引车,危货,1
VEH000010,NOD000678,0.0,1.201389,0.902778,半挂牵引车,普货,0
VEH000306,NOD000678,0.0,1.081597,0.663194,半挂牵引车,普货,0
VEH000358,NOD000678,0.0,0.7552085,0.010417,半挂牵引车,危货,1
VEH000477,NOD000678,0.0,0.96875,0.4375,半挂牵引车,普货,1
VEH000226,NOD000678,0.0,1.0833335,0.666667,半挂牵引车,普货,0
VEH000467,NOD000678,0.0,0.876736,0.253472,半挂牵引车,危货,1
VEH000070,NOD000678,0.0,1.1180555,0.736111,半挂牵引车,普货,0
VEH000247,NOD000678,0.0,1.0625,0.625,半挂牵引车,普货,0
VEH000484,NOD000678,0.0,1.097222,0.694444,半挂牵引车,普货,0
VEH000089,NOD000678,0.0,0.8819445,0.263889,半挂牵引车,普货,1
VEH000064,NOD000678,0.0,0.8975695,0.295139,半挂牵引车,普货,1
VEH000318,NOD000678,0.0,0.9427085,0.385417,半挂牵引车,普货,1
VEH000303,NOD000678,0.0,1.03125,0.5625,半挂牵引车,普货,0
VEH000041,NOD000678,0.0,1.237847,0.975694,半挂牵引车,普货,0
VEH000324,NOD000678,0.0,1.029514,0.559028,半挂牵引车,普货,0
VEH000365,NOD000678,0.0,1.065972,0.631944,半挂牵引车,普货,0
VEH000272,NOD000678,0.0,0.904514,0.309028,半挂牵引车,危货,1
VEH000027,NOD000678,0.0,1.234375,0.96875,半挂牵引车,普货,0
VEH000035,NOD000678,0.0,1.185764,0.871528,半挂牵引车,普货,0
VEH000005,NOD000678,0.0,1.2239585,0.947917,半挂牵引车,普货,0
VEH000099,NOD000678,0.0,1.0989585,0.697917,半挂牵引车,危货,0
VEH000053,NOD000678,0.0,1.206597,0.913194,半挂牵引车,普货,0
VEH000282,NOD000678,0.0,1.0850695,0.670139,半挂牵引车,普货,0
VEH000431,NOD000678,0.0,0.8177085,0.135417,半挂牵引车,危货,1
VEH000091,NOD000678,0.0,1.215278,0.930556,半挂牵引车,普货,0
VEH000531,NOD000678,0.0,0.8958335,0.291667,半挂牵引车,普货,1
VEH000292,NOD000678,0.0,0.809028,0.118056,半挂牵引车,危货,1
VEH000514,NOD000678,0.0,1.142361,0.784722,半挂牵引车,普货,0
VEH000311,NOD000678,0.0,1.059028,0.618056,半挂牵引车,普货,0
VEH000485,NOD000678,0.0,0.934028,0.368056,半挂牵引车,危货,1
VEH000300,NOD000678,0.0,1.09375,0.6875,半挂牵引车,普货,0
VEH000059,NOD000678,0.0,1.019097,0.538194,半挂牵引车,普货,0
VEH000426,NOD000678,0.0,0.9479165,0.395833,半挂牵引车,危货,1
VEH000378,NOD000678,0.0,0.762153,0.024306,半挂牵引车,危货,1
VEH000044,NOD000678,0.0,1.1770835,0.854167,半挂牵引车,普货,0
VEH000532,NOD000678,0.0,0.954861,0.409722,半挂牵引车,普货,1
VEH000065,NOD000678,0.0,1.001736,0.503472,半挂牵引车,普货,1
VEH000346,NOD000678,0.0,0.8993055,0.298611,半挂牵引车,危货,1
VEH000048,NOD000678,0.0,1.0052085,0.510417,半挂牵引车,普货,1
VEH000291,NOD000678,0.0,0.8524305,0.204861,半挂牵引车,危货,1
VEH000519,NOD000678,0.0,1.0364585,0.572917,半挂牵引车,普货,0
VEH000264,NOD000678,0.0,0.769097,0.038194,半挂牵引车,危货,1
VEH000392,NOD000678,0.0,0.8020835,0.104167,半挂牵引车,危货,1
VEH000096,NOD000678,0.0,0.888889,0.277778,半挂牵引车,普货,1
VEH000348,NOD000678,0.0,1.1944445,0.888889,半挂牵引车,普货,0
VEH000319,NOD000678,0.0,1.0243055,0.548611,半挂牵引车,普货,0
VEH000510,NOD000678,0.0,0.8489585,0.197917,,,1
VEH000391,NOD000678,0.0,0.8368055,0.173611,半挂牵引车,危货,1
VEH000505,NOD000678,0.0,1.048611,0.597222,半挂牵引车,普货,0
VEH000440,NOD000678,0.0,1.045139,0.590278,半挂牵引车,普货,0
VEH000102,NOD000678,0.0,1.184028,0.868056,半挂牵引车,危货,0
VEH000037,NOD000678,0.0,1.092014,0.684028,半挂牵引车,普货,0
VEH000085,NOD000678,0.0,1.2256945,0.951389,半挂牵引车,普货,0
VEH000513,NOD000678,0.0,0.9774305,0.454861,半挂牵引车,普货,1
VEH000508,NOD000678,0.0,0.890625,0.28125,半挂牵引车,普货,1
VEH000057,NOD000678,0.0,1.236111,0.972222,半挂牵引车,普货,0
VEH000308,NOD000678,0.0,1.123264,0.746528,半挂牵引车,普货,0
VEH000381,NOD000678,0.0,1.0260415,0.552083,半挂牵引车,普货,0
VEH000289,NOD000678,0.0,0.859375,0.21875,半挂牵引车,危货,1
VEH000046,NOD000678,0.0,0.875,0.25,半挂牵引车,普货,1
VEH000231,NOD000678,0.0,0.998264,0.496528,半挂牵引车,普货,1
VEH000329,NOD000678,0.0,0.918403,0.336806,半挂牵引车,普货,1
VEH000092,NOD000678,0.0,1.0399305,0.579861,半挂牵引车,普货,0
VEH000262,NOD000678,0.0,0.798611,0.097222,半挂牵引车,危货,1
VEH000366,NOD000678,0.0,1.012153,0.524306,半挂牵引车,普货,0
VEH000323,NOD000678,0.0,0.8680555,0.236111,半挂牵引车,危货,1
VEH000310,NOD000678,0.0,1.1024305,0.704861,半挂牵引车,普货,0
VEH000074,NOD000678,0.0,1.0555555,0.611111,半挂牵引车,普货,0
VEH000097,NOD000678,0.0,0.953125,0.40625,,,1
VEH000060,NOD000678,0.0,1.217014,0.934028,半挂牵引车,危货,0
VEH000528,NOD000678,0.0,1.175347,0.850694,半挂牵引车,普货,0
VEH000072,NOD000678,0.0,1.017361,0.534722,半挂牵引车,普货,0
