scenario_id,probability,empty_risk_per_km
S001,0.01,0.0089009947
S002,0.01,0.0019273821
S003,0.01,0.0069039903
S004,0.01,0.00125
S005,0.01,0.0051502653
S006,0.01,0.00125
S007,0.01,0.0087740669
S008,0.01,0.0032418974
S009,0.01,0.0035750171
S010,0.01,0.00125
S011,0.01,0.0032031891
S012,0.01,0.00125
S013,0.01,0.00125
S014,0.01,0.0033460372
S015,0.01,0.00125
S016,0.01,0.00125
S017,0.01,0.0029324669
S018,0.01,0.003607891
S019,0.01,0.0025566039
S020,0.01,0.0088623822
S021,0.01,0.00125
S022,0.01,0.0027778044
S023,0.01,0.00125
S024,0.01,0.007315445
S025,0.01,0.0039795756
S026,0.01,0.0025060512
S027,0.01,0.0035126079
S028,0.01,0.00125
S029,0.01,0.0052905619
S030,0.01,0.00125
S031,0.01,0.00125
S032,0.01,0.0028297043
S033,0.01,0.0032871367
S034,0.01,0.00125
S035,0.01,0.013737937
S036,0.01,0.0029554912
S037,0.01,0.0037540378
S038,0.01,0.0040163994
S039,0.01,0.00125
S040,0.01,0.0039243074
S041,0.01,0.0099298994
S042,0.01,0.0035280323
S043,0.01,0.0027752485
S044,0.01,0.0042374403
S045,0.01,0.0038082421
S046,0.01,0.0084934945
S047,0.01,0.0091042844
S048,0.01,0.0045153486
S049,0.01,0.0040589005
S050,0.01,0.0032292597
S051,0.01,0.0038232984
S052,0.01,0.00125
S053,0.01,0.0038695577
S054,0.01,0.0070488988
S055,0.01,0.00125
S056,0.01,0.00125
S057,0.01,0.0077129978
S058,0.01,0.00125
S059,0.01,0.0021439682
S060,0.01,0.0039795756
S061,0.01,0.002741511
S062,0.01,0.00125
S063,0.01,0.00125
S064,0.01,0.0052671472
S065,0.01,0.0052938866
S066,0.01,0.018484252
S067,0.01,0.00125
S068,0.01,0.0033885289
S069,0.01,0.0070488988
S070,0.01,0.0039591921
S071,0.01,0.0035840763
S072,0.01,0.008483702
S073,0.01,0.00125
S074,0.01,0.0042155812
S075,0.01,0.0038082421
S076,0.01,0.0026324505
S077,0.01,0.0047132632
S078,0.01,0.00125
S079,0.01,0.00125
S080,0.01,0.0084934945
S081,0.01,0.00125
S082,0.01,0.0073810323
S083,0.01,0.0084357526
S084,0.01,0.00125
S085,0.01,0.00125
S086,0.01,0.0042898585
S087,0.01,0.00125
S088,0.01,0.00125
S089,0.01,0.0040598433
S090,0.01,0.007212684
S091,0.01,0.006006208
S092,0.01,0.00125
S093,0.01,0.0046765818
S094,0.01,0.0029919433
S095,0.01,0.0077087696
S096,0.01,0.00125
S097,0.01,0.0053804063
S098,0.01,0.0091389772
S099,0.01,0.0077087696
S100,0.01,0.0033885289
