vehicle_id,initial_node_id,available_hour,risk_factor,risk_percentile,vehicle_type,hazard_class,admission_indicator
VEH000342,NOD000678,0.0,1.013889,0.527778,半挂牵引车,普货,1
VEH000440,NOD000678,0.0,1.045139,0.590278,半挂牵引车,普货,0
VEH000446,NOD000678,0.0,0.909722,0.319444,半挂牵引车,普货,1
VEH000403,NOD000678,0.0,0.7916665,0.083333,半挂牵引车,危货,1
VEH000387,NOD000678,0.0,0.7725695,0.045139,半挂牵引车,危货,1
VEH000374,NOD000678,0.0,1.138889,0.777778,半挂牵引车,普货,0
VEH000081,NOD000678,0.0,0.892361,0.284722,半挂牵引车,普货,1
VEH000532,NOD000678,0.0,0.954861,0.409722,半挂牵引车,普货,1
VEH000428,NOD000678,0.0,1.0104165,0.520833,半挂牵引车,危货,1
VEH000311,NOD000678,0.0,1.059028,0.618056,半挂牵引车,普货,0
VEH000431,NOD000678,0.0,0.8177085,0.135417,半挂牵引车,危货,1
VEH000514,NOD000678,0.0,1.142361,0.784722,半挂牵引车,普货,0
VEH000381,NOD000678,0.0,1.0260415,0.552083,半挂牵引车,普货,1
VEH000477,NOD000678,0.0,0.96875,0.4375,半挂牵引车,普货,1
VEH000101,NOD000678,0.0,1.1805555,0.861111,半挂牵引车,危货,0
VEH000035,NOD000678,0.0,1.185764,0.871528,半挂牵引车,普货,0
VEH000402,NOD000678,0.0,0.800347,0.100694,半挂牵引车,危货,1
VEH000524,NOD000678,0.0,0.986111,0.472222,半挂牵引车,普货,1
VEH000025,NOD000678,0.0,1.1822915,0.864583,半挂牵引车,普货,0
VEH000050,NOD000678,0.0,1.0729165,0.645833,半挂牵引车,普货,0
VEH000306,NOD000678,0.0,1.081597,0.663194,半挂牵引车,普货,0
VEH000492,NOD000678,0.0,0.9895835,0.479167,,,1
VEH000379,NOD000678,0.0,0.8055555,0.111111,半挂牵引车,危货,1
VEH000336,NOD000678,0.0,0.7864585,0.072917,半挂牵引车,危货,1
VEH000375,NOD000678,0.0,0.9149305,0.329861,半挂牵引车,危货,1
VEH000006,NOD000678,0.0,1.111111,0.722222,半挂牵引车,普货,0
VEH000327,NOD000678,0.0,1.1319445,0.763889,半挂牵引车,普货,0
VEH000395,NOD000678,0.0,0.8125,0.125,半挂牵引车,危货,1
VEH000348,NOD000678,0.0,1.1944445,0.888889,半挂牵引车,普货,0
VEH000224,NOD000678,0.0,1.034722,0.569444,半挂牵引车,普货,1
VEH000530,NOD000678,0.0,1.2430555,0.986111,半挂牵引车,普货,0
VEH000411,NOD000678,0.0,0.815972,0.131944,半挂牵引车,危货,1
VEH000064,NOD000678,0.0,0.8975695,0.295139,半挂牵引车,普货,1
VEH000015,NOD000678,0.0,1.0538195,0.607639,半挂牵引车,普货,0
VEH000300,NOD000678,0.0,1.09375,0.6875,半挂牵引车,普货,0
VEH000509,NOD000678,0.0,1.0868055,0.673611,半挂牵引车,普货,0
VEH000096,NOD000678,0.0,0.888889,0.277778,半挂牵引车,普货,1
VEH000241,NOD000678,0.0,1.232639,0.965278,半挂牵引车,普货,0
VEH000261,NOD000678,0.0,0.871528,0.243056,半挂牵引车,危货,1
VEH000522,NOD000678,0.0,1.137153,0.774306,半挂牵引车,普货,0
VEH000053,NOD000678,0.0,1.206597,0.913194,半挂牵引车,普货,0
VEH000510,NOD000678,0.0,0.8489585,0.197917,,,1
VEH000003,NOD000678,0.0,1.2118055,0.923611,半挂牵引车,普货,0
VEH000380,NOD000678,0.0,1.0381945,0.576389,半挂牵引车,普货,0
VEH000410,NOD000678,0.0,0.828125,0.15625,半挂牵引车,危货,1
VEH000312,NOD000678,0.0,1.1302085,0.760417,半挂牵引车,普货,0
VEH000222,NOD000678,0.0,1.170139,0.840278,半挂牵引车,普货,0
VEH000099,NOD000678,0.0,1.0989585,0.697917,半挂牵引车,危货,0
VEH000417,NOD000678,0.0,0.831597,0.163194,半挂牵引车,危货,1
VEH000320,NOD000678,0.0,1.168403,0.836806,半挂牵引车,普货,0
