scenario_id,probability,empty_risk_per_km
S001,0.01,0.0022986177
S002,0.01,0.0027752485
S003,0.01,0.0022963064
S004,0.01,0.00125
S005,0.01,0.0078847997
S006,0.01,0.002834191
S007,0.01,0.0016872599
S008,0.01,0.00125
S009,0.01,0.0023780544
S010,0.01,0.00125
S011,0.01,0.0070488988
S012,0.01,0.0029539018
S013,0.01,0.00125
S014,0.01,0.005955006
S015,0.01,0.00125
S016,0.01,0.00125
S017,0.01,0.00125
S018,0.01,0.006006208
S019,0.01,0.0025999135
S020,0.01,0.0082828512
S021,0.01,0.0032161683
S022,0.01,0.0021050345
S023,0.01,0.00125
S024,0.01,0.0088623822
S025,0.01,0.00125
S026,0.01,0.0023901186
S027,0.01,0.0052671472
S028,0.01,0.00125
S029,0.01,0.0021852114
S030,0.01,0.0029584893
S031,0.01,0.013737937
S032,0.01,0.00125
S033,0.01,0.00125
S034,0.01,0.00125
S035,0.01,0.0064394281
S036,0.01,0.0056622163
S037,0.01,0.0030073282
S038,0.01,0.0019865581
S039,0.01,0.0031673649
S040,0.01,0.00125
S041,0.01,0.0037169458
S042,0.01,0.00125
S043,0.01,0.00125
S044,0.01,0.00125
S045,0.01,0.00125
S046,0.01,0.0031218613
S047,0.01,0.0028500885
S048,0.01,0.0042155812
S049,0.01,0.0037916771
S050,0.01,0.0117455567
S051,0.01,0.0022963064
S052,0.01,0.0033078991
S053,0.01,0.0037614506
S054,0.01,0.003056944
S055,0.01,0.0092045998
S056,0.01,0.018484252
S057,0.01,0.0037169458
S058,0.01,0.00125
S059,0.01,0.00125
S060,0.01,0.008483702
S061,0.01,0.0046765818
S062,0.01,0.00125
S063,0.01,0.0020478845
S064,0.01,0.0038458343
S065,0.01,0.00125
S066,0.01,0.0130307971
S067,0.01,0.00125
S068,0.01,0.0042457405
S069,0.01,0.00125
S070,0.01,0.00125
S071,0.01,0.0021879685
S072,0.01,0.0042898585
S073,0.01,0.007092459
S074,0.01,0.0042992496
S075,0.01,0.0021879685
S076,0.01,0.00125
S077,0.01,0.0079429357
S078,0.01,0.0054572339
S079,0.01,0.0053465583
S080,0.01,0.0024108065
S081,0.01,0.0143601269
S082,0.01,0.0023901186
S083,0.01,0.00125
S084,0.01,0.0021050345
S085,0.01,0.0068190915
S086,0.01,0.0064681993
S087,0.01,0.0038458343
S088,0.01,0.0055955497
S089,0.01,0.0085120899
S090,0.01,0.00125
S091,0.01,0.00125
S092,0.01,0.0061545015
S093,0.01,0.00125
S094,0.01,0.0029919433
S095,0.01,0.0033199546
S096,0.01,0.00125
S097,0.01,0.00125
S098,0.01,0.0040568473
S099,0.01,0.008483702
S100,0.01,0.0084888989
